movieId,tag,rating,genres,release_year,title_movie,imdb,tmdb
91529,Anne Hathaway|Christian Bale|Christopher Nolan|comic book|great ending|Morgan Freeman|political commentary|superhero,3.9934210526315788,Action|Adventure|Crime|IMAX,2012,"Dark Knight Rises, The ","
                    Eight years after the Joker's reign of anarchy, Batman, with the help of the enigmatic Catwoman, is forced from his exile to save Gotham City from the brutal guerrilla terrorist Bane.
            ","
Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.
"
92259,emotional|sexuality,4.108108108108108,Comedy|Drama,2011,Intouchables ,"
                    After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caregiver.
            ","
A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.
"
94959,quirky,3.7758620689655173,Comedy|Drama|Romance,2012,Moonrise Kingdom ,"
                    A pair of young lovers flee their New England town, which causes a local search party to fan out to find them.
            ","
Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore – and the peaceful island community is turned upside down in more ways than anyone can handle.
"
95067,interesting scenario,2.8333333333333335,Comedy|Drama,2012,"Thousand Words, A ","
                    After stretching the truth on a deal with a spiritual guru, literary agent Jack McCall finds a Bodhi tree on his property. Its appearance holds a valuable lesson on the consequences of every word he speaks.
            ","
Jack McCall is a fast-talking literary agent, who can close any deal, any time, any way. He has set his sights on New Age guru Dr. Sinja (Cliff Curtis) for his own selfish purposes. But Dr. Sinja is on to him, and Jack’s life comes unglued after a magical Bodhi tree mysteriously appears in his backyard. With every word Jack speaks, a leaf falls from the tree and he realizes that when the last leaf falls, both he and the tree are toast. Words have never failed Jack McCall, but now he’s got to stop talking and conjure up some outrageous ways to communicate or he’s a goner.
"
95441,crude humor,3.2857142857142856,Comedy|Fantasy,2012,Ted ,"
                    John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.
            ","
John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.
"
95558,Beautiful|emotional|poetic,3.357142857142857,Drama|Fantasy,2012,Beasts of the Southern Wild ,"
                    Faced with both her hot-tempered father's fading health and melting ice-caps that flood her ramshackle bayou community and unleash ancient aurochs, six-year-old Hushpuppy must learn the ways of courage and love.
            ","
Hushpuppy, an intrepid six-year-old girl, lives with her father, Wink in 'the Bathtub', a southern Delta community at the edge of the world. Wink’s tough love prepares her for the unraveling of the universe—for a time when he’s no longer there to protect her. When Wink contracts a mysterious illness, nature flies out of whack—temperatures rise, and the ice caps melt, unleashing an army of prehistoric creatures called aurochs. With the waters rising, the aurochs coming, and Wink’s health fading, Hushpuppy goes in search of her lost mother.
"
96079,beautiful cinematography|beautifully filmed|cinematography,3.81,Action|Adventure|Thriller|IMAX,2012,Skyfall ,"
                    James Bond's loyalty to M is tested when her past comes back to haunt her. When MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost.
            ","
When Bond's latest assignment goes gravely wrong and agents around the world are exposed, MI6 is attacked forcing M to relocate the agency. These events cause her authority and position to be challenged by Gareth Mallory, the new Chairman of the Intelligence and Security Committee. With MI6 now compromised from both inside and out, M is left with one ally she can trust: Bond. 007 takes to the shadows - aided only by field agent, Eve - following a trail to the mysterious Silva, whose lethal and hidden motives have yet to reveal themselves.
"
96084,city politics|italy|political right versus left,4.5,Drama,1963,Hands Over the City ,"
                    Prior to a city council election, the collapse of a building leaves a land developer and his political backers defending themselves against a scandal.
            ","
Prior to a city council election, the collapse of a building leaves a land developer and his political backers defending themselves against a scandal.
"
96861,Istanbul|Liam Neeson|predictable|Turkey|unnecessary sequel,3.2857142857142856,Action|Crime|Drama|Thriller,2012,Taken 2 ,"
                    In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.
            ","
In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.
"
97304,cia|politics|Thrilling,3.982142857142857,Drama|Thriller,2012,Argo ,"
                    Acting under the cover of a Hollywood producer scouting a location for a science fiction film, a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1979.
            ","
As the Iranian revolution reaches a boiling point, a CIA 'exfiltration' specialist concocts a risky plan to free six Americans who have found shelter at the home of the Canadian ambassador.
"
97938,cinematography|India|surreal,3.629032258064516,Adventure|Drama|IMAX,2012,Life of Pi ,"
                    A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.
            ","
The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.
"
98809,Action|Myth,3.8125,Adventure|Fantasy|IMAX,2012,"Hobbit: An Unexpected Journey, The ","
                    A reluctant Hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home, and the gold within it from the dragon Smaug.
            ","
Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.
"
98961,Afghanistan|American propaganda|assassination|military|terrorism,4.107142857142857,Action|Drama|Thriller,2012,Zero Dark Thirty ,"
                    A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L.s Team 6 in May 2011.
            ","
A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011.
"
99114,action|Christoph Waltz|funny|good soundtrack|Great performances|Humour|Leonardo DiCaprio|Quentin Tarantino|Samuel L. Jackson|Soundtrack|western|Soundtrack,3.943661971830986,Action|Drama|Western,2012,Django Unchained ,"
                    With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.
            ","
With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.
"
99764,moving|philosopical|surreal|weird,4.25,Animation|Comedy|Drama|Fantasy|Sci-Fi,2012,It's Such a Beautiful Day ,"
                    Bill struggles to put together his shattered psyche, in this new feature film version of Don Hertzfeldt's animated short film trilogy.
            ",Element missing!
99917,artistic|artsy|atmospheric|Beautiful|dreamlike|existentialism,3.1666666666666665,Romance|Sci-Fi|Thriller,2013,Upstream Color ,"
                    A man and woman are drawn together, entangled in the life cycle of an ageless organism. Identity becomes an illusion as they struggle to assemble the loose fragments of wrecked lives.
            ","
A man and woman are drawn together, entangled in the lifecycle of an ageless organism. Identity becomes an illusion as they struggle to assemble the loose fragments of wrecked lives.
"
100083,embarassing scenes|offensive|R language|sarcasm|satire,3.5,Comedy,2013,Movie 43 ,"
                    A series of interconnected short films follows a washed-up producer as he pitches insane story lines featuring some of the biggest stars in Hollywood.
            ","
A series of interconnected short films follows a washed-up producer as he pitches insane story lines featuring some of the biggest stars in Hollywood.
"
101142,animation|funny|stone age,3.7777777777777777,Adventure|Animation|Comedy,2013,"Croods, The ","
                    After their cave is destroyed, a caveman family must trek through an unfamiliar fantastical world with the help of an inventive boy.
            ","
The Croods is a prehistoric comedy adventure that follows the world's first family as they embark on a journey of a lifetime when the cave that has always shielded them from danger is destroyed. Traveling across a spectacular landscape, the Croods discover an incredible new world filled with fantastic creatures -- and their outlook is changed forever.
"
102007,animation,3.0,Animation,2007,"Invincible Iron Man, The ","
                    When a cocky industrialist's efforts to raise an ancient Chinese temple leads him to be seriously wounded and captured by enemy forces, he must use his ideas for a revolutionary power armor in order to fight back as a superhero.
            ","
When a cocky industrialist's efforts to raise an ancient Chinese temple leads him to be seriously wounded and captured by enemy forces, he must use his ideas for a revolutionary power armor in order to fight back as a superhero.
"
102903,illusions|overcomplicated|predictable|stupid ending,3.409090909090909,Crime|Mystery|Thriller,2013,Now You See Me ,"
                    An F.B.I. Agent and an Interpol Detective track a team of illusionists who pull off bank heists during their performances, and reward their audiences with the money.
            ","
An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.
"
103042,Amy Adams|superhero,3.2954545454545454,Action|Adventure|Fantasy|Sci-Fi|IMAX,2013,Man of Steel ,"
                    An alien child is evacuated from his dying world and sent to Earth to live among humans. His peace is threatened, when survivors of his home planet invade Earth.
            ","
A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.
"
104218,Adam Sandler,3.4,Comedy,2013,Grown Ups 2 ,"
                    After moving his family back to his hometown to be with his friends and their kids, Lenny finds out that between old bullies, new bullies, schizo bus drivers, drunk cops on skis, and four hundred costumed party crashers sometimes crazy follows you.
            ","
Lenny has relocated his family back to the small town where he and his friends grew up. This time around, the grown ups are the ones learning lessons from their kids on a day notoriously full of surprises—the last day of school.
"
104841,cliche characters|long shots|predictable|Simple|slow action|visually appealing,3.578125,Action|Sci-Fi|IMAX,2013,Gravity ,"
                    Two astronauts work together to survive after an accident leaves them stranded in space.
            ","
Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.
"
104863,daniel radcliffe|zoe kazan,2.6666666666666665,Comedy|Drama|Romance,2013,What If ,"
                    Wallace, who is burned out from a string of failed relationships, forms an instant bond with Chantry, who lives with her longtime boyfriend. Together, they puzzle out what it means if your best friend is also the love of your life.
            ","
Wallace, who is burned out from a string of failed relationships, forms an instant bond with Chantry, who lives with her longtime boyfriend. Together, they puzzle out what it means if your best friend is also the love of your life.
"
104875,quirky,4.0,Adventure|Comedy|Musical|Sci-Fi,2012,"History of Future Folk, The ","
                    The possibly exaggerated origin story of the real life alien bluegrass band, Future Folk, that has been playing for NYC audiences for the better part of a decade.
            ","
An alien intending to claim Earth for his people before their homeworld is destroyed by a comet decides not to eliminate humanity when he hears their music. Instead, he lives among them until another alien is sent to find and kill him.
"
104879,absorbing|acting|atmospheric|Hugh Jackman|Jake Gyllenhaal|morality|mystery|thriller,4.15625,Drama|Mystery|Thriller,2013,Prisoners ,"
                    When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts.
            ","
When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?
"
104944,emotional|feel-good|heartwarming|mental illness|touching,3.75,Drama,2013,Short Term 12 ,"
                    A 20-something supervising staff member of a residential treatment facility navigates the troubled waters of that world alongside her co-worker and longtime boyfriend.
            ","
Grace, a compassionate young supervisor at a foster care facility, helps at-risk teens. But when a new charge dredges up memories of her own troubled past, Grace's tough exterior begins eroding.
"
105504,hostage|ocean|suspense|suspense|tense,4.0476190476190474,Adventure|Drama|Thriller|IMAX,2013,Captain Phillips ,"
                    The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.
            ","
The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.
"
106100,Jared Leto|social commentary|uplifting,3.9705882352941178,Drama,2013,Dallas Buyers Club ,"
                    In 1985 Dallas, electrician and hustler Ron Woodroof works around the system to help AIDS patients get the medication they need after he is diagnosed with the disease.
            ","
Loosely based on the true-life tale of Ron Woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with HIV/AIDS and given thirty days to live.
"
106489,adventure|fantasy|Tolkien|too long,3.58,Adventure|Fantasy|IMAX,2013,"Hobbit: The Desolation of Smaug, The ","
                    The dwarves, along with Bilbo Baggins and Gandalf the Grey, continue their quest to reclaim Erebor, their homeland, from Smaug. Bilbo Baggins is in possession of a mysterious and magical ring.
            ","
The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.
"
106766,atmospheric|cinematography|depressing|funny,3.642857142857143,Drama,2013,Inside Llewyn Davis ,"
                    A week in the life of a young singer as he navigates the Greenwich Village folk scene of 1961.
            ","
In Greenwich Village in the early 1960s, gifted but volatile folk musician Llewyn Davis struggles with money, relationships, and his uncertain future following the suicide of his singing partner.
"
106782,drugs|Leonardo DiCaprio|Martin Scorsese|Stock Market|Wall Street,3.9166666666666665,Comedy|Crime|Drama,2013,"Wolf of Wall Street, The ","
                    Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.
            ","
A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.
"
107348,comedy|Steve Carell|stupid but funny|will ferrell,3.3636363636363638,Comedy,2013,Anchorman 2: The Legend Continues ,"
                    With the 1970s behind them, San Diego's top-rated newsman, Ron Burgundy, returns to take New York City's first twenty-four-hour news channel by storm.
            ","
With the 70s behind him, San Diego's top rated newsman, Ron Burgundy, returns to take New York's first 24-hour news channel by storm.
"
107406,fatalistic,3.4285714285714284,Action|Drama|Sci-Fi,2013,Snowpiercer ,"
                    In a future where a failed climate-change experiment has killed all life except for the lucky few who boarded the Snowpiercer, a train that travels around the globe, a new class system emerges.
            ","
In a future where a failed global-warming experiment kills off most life on the planet, a class system evolves aboard the Snowpiercer, a train that travels around the globe via a perpetual-motion engine.
"
108190,anti-intellectual|bad writing|dystopia|new society|plot holes|predictable|scifi|unintelligent,3.0,Adventure|Romance|Sci-Fi|IMAX,2014,Divergent ,"
                    In a world divided by factions based on virtues, Tris learns she's Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.
            ","
In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.
"
108932,cheeky|clever|colorful|feel-good|fun|imaginative|quirky,3.870967741935484,Action|Adventure|Animation|Children|Comedy|Fantasy,2014,The Lego Movie ,"
                    An ordinary LEGO construction worker, thought to be the prophesied as ""special"", is recruited to join a quest to stop an evil tyrant from gluing the LEGO universe into eternal stasis.
            ","
An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from gluing the universe together.
"
109487,black hole|sci-fi|time-travel|Christopher Nolan|sci-fi|time-travel|bad dialogue|philosophical issues|thought-provoking|visually appealing,3.993150684931507,Sci-Fi|IMAX,2014,Interstellar ,"
                    A team of explorers travel through a wormhole in space in an attempt to ensure humanity's survival.
            ","
Interstellar chronicles the adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.
"
111364,Creature Feature,2.6153846153846154,Action|Adventure|Sci-Fi|IMAX,2014,Godzilla ,"
                    The world is beset by the appearance of monstrous creatures, but one of them may be the only one who can save humanity.
            ","
Ford Brody, a Navy bomb expert, has just reunited with his family in San Francisco when he is forced to go to Japan to help his estranged father, Joe. Soon, both men are swept up in an escalating crisis when an ancient alpha predator arises from the sea to combat malevolent adversaries that threaten the survival of humanity. The creatures leave colossal destruction in their wake, as they make their way toward their final battleground: San Francisco.
"
111743,Charlize Theron|Liam Neeson|Seth MacFarlane|witty,2.9583333333333335,Comedy|Western,2014,A Million Ways to Die in the West ,"
                    As a cowardly farmer begins to fall for the mysterious new woman in town, he must put his newly found courage to the test when her husband, a notorious gun-slinger, announces his arrival.
            ","
As a cowardly farmer begins to fall for the mysterious new woman in town, he must put his new-found courage to the test when her husband, a notorious gun-slinger, announces his arrival.
"
112421,adorable|black comedy|Eccentric|introspection|mental illness|quirky,4.333333333333333,Comedy|Drama|Mystery,2014,Frank ,"
                    Jon, a young wanna-be musician, discovers he's bitten off more than he can chew when he joins an eccentric pop band led by the mysterious and enigmatic Frank.
            ","
A young wannabe musician  who discovers he has bitten off more than he can chew when he joins an eccentric pop band led by the mysterious and enigmatic Frank.
"
112515,atmospheric|dark|Metaphorical|psychological,4.5,Drama|Horror|Thriller,2014,"Babadook, The ","
                    A single mother and her child fall into a deep well of paranoia when an eerie children's book titled ""Mister Babadook"" manifests in their home.
            ","
A single mother, plagued by the violent death of her husband, battles with her son's fear of a monster lurking in the house, but soon discovers a sinister presence all around her.
"
112552,passion|psychological|suspense|jazz|music|tense|inspirational|inspiring|intense,4.0394736842105265,Drama,2014,Whiplash ,"
                    A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student's potential.
            ","
Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.
"
112556,annoying|Stupid ending,3.7162162162162162,Drama|Thriller,2014,Gone Girl ,"
                    With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.
            ","
With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.
"
112852,funny|Great Visuals|humorous|unlikely hero,4.0508474576271185,Action|Adventure|Sci-Fi,2014,Guardians of the Galaxy ,"
                    A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.
            ","
Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.
"
113705,bittersweet,3.5,Drama,2014,"Two Days, One Night ","
                    Liège, Belgium. Sandra is a factory worker who discovers that her workmates have opted for a EUR1,000 bonus in exchange for her dismissal. She has only a weekend to convince her colleagues to give up their bonuses in order to keep her job.
            ","
Sandra is a young woman who has only one weekend to convince her colleagues they must give up their bonuses in order for her to keep her job — not an easy task in this economy.
"
114180,action|dystopia|plot holes|post-apocalyptic|survival|thriller|unexplained|weak plot,2.9375,Action|Mystery|Sci-Fi,2014,"Maze Runner, The ","
                    Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.
            ","
Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow “runners” for a shot at escape.
"
114627,atmospheric|bizzare|eerie|symbolism,3.25,Animation|Drama|Fantasy,1985,Angel's Egg ,"
                    A mysterious young girl wanders a desolate, otherworldly landscape, carrying a large egg.
            ","
A mysterious young girl wanders a desolate, otherworldly landscape, carrying a large egg.
"
115149,dark hero|gun-fu|Keanu Reeves|Revenge|secret society|stylish|action|killer|widows/widowers,3.8448275862068964,Action|Thriller,2014,John Wick ,"
                    An ex-hit-man comes out of retirement to track down the gangsters that killed his dog and took everything from him.
            ","
Ex-hitman John Wick comes out of retirement to track down the gangsters that took everything from him.
"
115617,animation|kids|robots|feel-good|fun family movie|very funny,3.8536585365853657,Action|Animation|Comedy,2014,Big Hero 6 ,"
                    The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.
            ","
The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.
"
116797,inspirational|intelligent,4.02,Drama|Thriller|War,2014,The Imitation Game ,"
                    During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians.
            ","
Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.
"
116897,black comedy|dark comedy|dark humor|ironic|multiple short stories|short stories,4.25,Comedy|Drama|Thriller,2014,Wild Tales ,"
                    Six short stories that explore the extremities of human behavior involving people in distress.
            ","
Six short stories that explore the extremities of human behavior involving people in distress.
"
117877,philosophical|trippy,3.0,Adventure|Animation,2011,The Rabbi's Cat ,"
                    Set in Algeria in the 1920s, a rabbi's cat who learns how to speak after swallowing the family parrot expresses his desire to convert to Judaism.
            ","
The story of a rabbi and his talking cat, a sharp-tongued feline philosopher brimming with scathing humor and a less than pure love for the rabbi's teenage daughter.
"
117887,heartwarming,4.0,Children|Comedy,2014,Paddington ,"
                    A young Peruvian bear travels to London in search of a home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family, who offer him a temporary haven.
            ","
A young Peruvian bear travels to London in search of a new home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family.
"
118696,hope,3.4166666666666665,Adventure|Fantasy,2014,The Hobbit: The Battle of the Five Armies ,"
                    Bilbo and company are forced to engage in a war against an array of combatants and keep the Lonely Mountain from falling into the hands of a rising darkness.
            ","
Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.
"
118784,documentary|music industry|remix culture,3.5,Documentary,2007,Good Copy Bad Copy ,"
Add a Plot »
            ","
Good Copy Bad Copy is a documentary about copyright and culture in the context of Internet, peer-to-peer file sharing and other technological advances.
"
118985,painter,3.75,Drama,2014,Big Eyes ,"
                    A drama about the awakening of painter Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s.
            ","
The story of the awakening of painter, Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s.
"
119141,bloody|bromance|comedy|funny|James Franco|Seth Rogen,3.4583333333333335,Action|Comedy,2014,The Interview ,"
                    Dave Skylark and his producer Aaron Rapaport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to assassinate him.
            ","
Dave Skylark and his producer Aaron Rapaport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission.
"
119145,slick,3.986111111111111,Action|Adventure|Comedy|Crime,2015,Kingsman: The Secret Service ,"
                    A spy organisation recruits a promising street kid into the agency's training program, while a global threat emerges from a twisted tech genius.
            ","
The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.
"
120635,action|murder|police,2.7,Action|Crime|Thriller,2015,Taken 3 ,"
                    Accused of a ruthless murder he never committed or witnessed, Bryan Mills goes on the run and brings out his particular set of skills to find the true killer and clear his name.
            ","
Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.
"
122882,beautiful|cinematography|visually appealing,3.8191489361702127,Action|Adventure|Sci-Fi|Thriller,2015,Mad Max: Fury Road ,"
                    In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper, and a drifter named Max.
            ","
An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order.
"
122912,comic book|Dr. Strange|Great villain|Guardians of the Galaxy|Marvel|MCU|Robert Downey Jr.|Thanos|Thor|Visually stunning|Dark|emotional|Sad|Visually appealing|Visually stunning,4.0,Action|Adventure|Sci-Fi,2018,Avengers: Infinity War - Part I ,"
                    The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.
            ","
As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.
"
122916,awesome|humor|quirky|unconventional|white guilt,4.025,Action|Adventure|Sci-Fi,2017,Thor: Ragnarok ,"
                    Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela.
            ","
Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of an all-powerful new threat, the ruthless Hela.
"
122918,fun,3.925925925925926,Action|Adventure|Sci-Fi,2017,Guardians of the Galaxy 2 ,"
                    The Guardians struggle to keep together as a team while dealing with their personal family issues, notably Star-Lord's encounter with his father the ambitious celestial being Ego.
            ","
The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.
"
122922,visually appealing,3.7045454545454546,Action|Adventure|Sci-Fi,2016,Doctor Strange ,"
                    While on a journey of physical and spiritual healing, a brilliant neurosurgeon is drawn into the world of the mystic arts.
            ","
After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.
"
126548,funny|high school,3.25,Comedy,2015,The DUFF ,"
                    A high school senior instigates a social pecking order revolution after finding out that she has been labeled the DUFF - Designated Ugly Fat Friend - by her prettier, more popular counterparts.
            ","
Bianca's universe turns upside down when she learns that her high school refers to her as a ‘DUFF' (Designated Ugly Fat Friend). Hoping to erase that label, she enlists the help of a charming jock and her favorite teacher. Together they'll face the school's mean girl and remind everyone that we are all someone's DUFF… and that's totally fine.
"
127172,film history|poetic|representation of children,3.5,Documentary,2013,A Story of Children and Film ,"
                    A Story of Children and Film is the world's first movie about kids in global cinema. It's passionate, poetic, portrait of the adventure of childhood: its surrealism, loneliness, fun, ...
                    See full summary »
            ","
A meticulous essay on the presence and representation of children in the history of cinema, in which cinematographies from all over the world are analyzed.
"
127298,depressing|understated,4.0,Comedy|Drama,2014,A Pigeon Sat on a Branch Reflecting on Existence ,"
                    Sam and Jonathan, a pair of hapless novelty salesman, embark on a tour of the human condition in reality and fantasy that unfold in a series of absurdist episodes.
            ","
An absurdist, surrealistic and shocking pitch-black comedy, which moves freely from nightmare to fantasy to hilariously deadpan humour as it muses on man’s perpetual inhumanity to man.
"
128360,characters|Dialogue|humor|Kurt Russell|Quentin Tarantino|Samuel L. Jackson|tension building|violent|Western,3.75,Western,2015,The Hateful Eight ,"
                    In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.
            ","
Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.
"
134130,smart,4.0,Adventure|Drama|Sci-Fi,2015,The Martian ,"
                    An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive.
            ","
During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.
"
